REC_IR	STATNUM	ORI	ORIADDDT	ORINIBRS	CITY	STATECOD	POPGRP	DIVISN	REGION	AGINDIC	CORECTY	COVBYORI	FIELDNO	JUDDIST	NBRSFLG	INACTDTE	POP1	COUNTY1	MSA1	LSTPOP1	POP2	COUNTY2	MSA2	LSTPOP2	POP3	COUNTY3	MSA3	LSTPOP3	POP4	COUNTY4	MSA4	LSTPOP4	POP5	COUNTY5	MSA5	LSTPOP5	MASTERYR	QTR1ACT	QTR2ACT	QTR3ACT	QTR4ACT	F1QACT	F2QACT	F3QACT	F4QACT	AGNAME	CFIPS1	CFIPS2	CFIPS3	CFIPS4	CFIPS5	IINCIDNO	INCIDDTE	DATASRC	QUARTER	TNUMVTMS	TNUMOFF	GOFFRAC	OFFCOD1	NUMVTM1	LOCCOD1	BIASMO1	OFFCOD2	NUMVTM2	LOCCOD2	BIASMO2	OFFCOD3	NUMVTM3	LOCCOD3	BIASMO3	OFFCOD4	NUMVTM4	LOCCOD4	BIASMO4	OFFCOD5	NUMVTM5	LOCCOD5	BIASMO5	OFFCOD6	NUMVTM6	LOCCOD6	BIASMO6	OFFCOD7	NUMVTM7	LOCCOD7	BIASMO7	OFFCOD8	NUMVTM8	LOCCOD8	BIASMO8	OFFCOD9	NUMVTM9	LOCCOD9	BIASMO9	OFFCOD10	NUMVTM10	LOCCOD10	BIASMO10	VTYP_I1	VTYP_B1	VTYP_F1	VTYP_G1	VTYP_R1	VTYP_S1	VTYP_O1	VTYP_U1	VTYP_I2	VTYP_B2	VTYP_F2	VTYP_G2	VTYP_R2	VTYP_S2	VTYP_O2	VTYP_U2	VTYP_I3	VTYP_B3	VTYP_F3	VTYP_G3	VTYP_R3	VTYP_S3	VTYP_O3	VTYP_U3	VTYP_I4	VTYP_B4	VTYP_F4	VTYP_G4	VTYP_R4	VTYP_S4	VTYP_O4	VTYP_U4	VTYP_I5	VTYP_B5	VTYP_F5	VTYP_G5	VTYP_R5	VTYP_S5	VTYP_O5	VTYP_U5	VTYP_I6	VTYP_B6	VTYP_F6	VTYP_G6	VTYP_R6	VTYP_S6	VTYP_O6	VTYP_U6	VTYP_I7	VTYP_B7	VTYP_F7	VTYP_G7	VTYP_R7	VTYP_S7	VTYP_O7	VTYP_U7	VTYP_I8	VTYP_B8	VTYP_F8	VTYP_G8	VTYP_R8	VTYP_S8	VTYP_O8	VTYP_U8	VTYP_I9	VTYP_B9	VTYP_F9	VTYP_G9	VTYP_R9	VTYP_S9	VTYP_O9	VTYP_U9	VTYP_I10	VTYP_B10	VTYP_F10	VTYP_G10	VTYP_R10	VTYP_S10	VTYP_O10	VTYP_U10
IR	4	CA0196000	19910430	 	MONTEREY PARK	CA	4	9	4	1	N	 	3410	040C	 	 	36265	19	478	35630	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	Z	 	 	 	 	SAN DIMAS	037	 	 	 	 	02-035280814	20020608	F	2	1	1	W	13C	1	20	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196000	19910430	 	MONTEREY PARK	CA	4	9	4	1	N	 	3410	040C	 	 	36265	19	478	35630	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	I	Z	 	 	 	 	SAN DIMAS	037	 	 	 	 	02056670814	20020910	F	3	1	0	U	13C	1	22	24	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196100	19910430	 	SAN FERNANDO	CA	5	9	4	1	N	 	3410	040C	 	 	24430	19	478	24002	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	SAN FERNANDO	037	 	 	 	 	02-2240	20020711	F	3	1	2	B	13B	1	1	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196200	19910430	 	SAN GABRIEL	CA	4	9	4	1	N	 	3410	040C	 	 	41266	19	478	40544	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	SAN GABRIEL	037	 	 	 	 	200202688A88	20020920	D	3	1	3	B	13B	1	10	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196200	19910430	 	SAN GABRIEL	CA	4	9	4	1	N	 	3410	040C	 	 	41266	19	478	40544	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	SAN GABRIEL	037	 	 	 	 	200202880A91	20020913	D	3	1	0	U	290	1	9	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196200	19910430	 	SAN GABRIEL	CA	4	9	4	1	N	 	3410	040C	 	 	41266	19	478	40544	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	SAN GABRIEL	037	 	 	 	 	200202881A91	20020913	D	3	1	0	U	290	1	9	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196200	19910430	 	SAN GABRIEL	CA	4	9	4	1	N	 	3410	040C	 	 	41266	19	478	40544	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	SAN GABRIEL	037	 	 	 	 	200202882A91	20020913	D	3	1	0	U	290	1	9	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196500	19910430	 	SANTA MONICA	CA	3	9	4	1	N	 	3410	040C	 	 	87173	19	478	85647	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	SANTA MONICA	037	 	 	 	 	02-7660	20020128	F	1	0	0	U	290	1	24	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196500	19910430	 	SANTA MONICA	CA	3	9	4	1	N	 	3410	040C	 	 	87173	19	478	85647	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	SANTA MONICA	037	 	 	 	 	02-03883	20020113	F	1	1	0	U	13C	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196500	19910430	 	SANTA MONICA	CA	3	9	4	1	N	 	3410	040C	 	 	87173	19	478	85647	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	SANTA MONICA	037	 	 	 	 	02-76981	20020908	F	3	2	5	W	120	2	16	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196500	19910430	 	SANTA MONICA	CA	3	9	4	1	N	 	3410	040C	 	 	87173	19	478	85647	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	I	I	 	 	 	 	SANTA MONICA	037	 	 	 	 	02-110692	20021225	F	4	1	0	U	13C	1	20	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0196900	19910430	 	SOUTH GATE	CA	3	9	4	1	N	 	3410	040C	 	 	99916	19	478	98166	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	I	Z	 	 	 	 	SOUTH GATE	037	 	 	 	 	02-8259	20020724	F	3	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197100	19910430	 	MONTEREY PARK	CA	4	9	4	1	N	 	3410	040C	 	 	34603	19	478	33997	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	Z	Z	 	 	 	 	TEMPLE CITY	037	 	 	 	 	02020710521	20020207	F	1	1	1	W	13B	1	22	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197200	19910430	 	TORRANCE	CA	2	9	4	1	N	 	3410	040C	 	 	143014	19	478	140510	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	Z	Z	 	 	 	 	TORRANCE	037	 	 	 	 	02-7747	20020514	F	2	1	0	U	290	1	18	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197400	19910430	 	MONTEREY PARK	CA	4	9	4	1	N	 	3410	040C	 	 	31107	19	478	30562	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	Z	Z	I	 	 	 	 	WALNUT	037	 	 	 	 	02800662911	20021009	F	4	1	0	U	290	1	20	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197500	19910430	 	WEST COVINA	CA	2	9	4	1	N	 	3410	040C	 	 	108940	19	478	107033	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	WEST COVINA	037	 	 	 	 	02-190	20020106	F	1	1	1	B	13C	1	23	33	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197500	19910430	 	WEST COVINA	CA	2	9	4	1	N	 	3410	040C	 	 	108940	19	478	107033	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	WEST COVINA	037	 	 	 	 	02-6163	20020626	F	2	1	1	W	13A	1	24	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197500	19910430	 	WEST COVINA	CA	2	9	4	1	N	 	3410	040C	 	 	108940	19	478	107033	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	WEST COVINA	037	 	 	 	 	02-8607	20020904	F	3	1	0	U	13C	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197600	19910430	 	WHITTIER	CA	3	9	4	1	N	 	3410	040C	 	 	86755	19	478	85235	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	Z	Z	Z	 	 	 	 	WHITTIER	037	 	 	 	 	02-000001	20020101	F	1	1	2	W	13B	1	13	41	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197700	19910430	 	MONTEREY PARK	CA	3	9	4	1	N	 	3410	040C	 	 	93027	19	478	91398	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	CARSON	037	 	 	 	 	02008821628	20020119	F	1	1	1	W	13B	1	15	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197700	19910430	 	MONTEREY PARK	CA	3	9	4	1	N	 	3410	040C	 	 	93027	19	478	91398	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	CARSON	037	 	 	 	 	02033261623	20020311	F	1	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197700	19910430	 	MONTEREY PARK	CA	3	9	4	1	N	 	3410	040C	 	 	93027	19	478	91398	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	CARSON	037	 	 	 	 	02047351614	20020412	F	2	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197700	19910430	 	MONTEREY PARK	CA	3	9	4	1	N	 	3410	040C	 	 	93027	19	478	91398	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	CARSON	037	 	 	 	 	02054921619	20020426	F	2	1	0	U	13C	1	5	42	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197700	19910430	 	MONTEREY PARK	CA	3	9	4	1	N	 	3410	040C	 	 	93027	19	478	91398	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	CARSON	037	 	 	 	 	02-067361614	20020525	F	2	1	0	U	290	1	13	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197700	19910430	 	MONTEREY PARK	CA	3	9	4	1	N	 	3410	040C	 	 	93027	19	478	91398	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	CARSON	037	 	 	 	 	02092901614	20020717	F	3	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197700	19910430	 	MONTEREY PARK	CA	3	9	4	1	N	 	3410	040C	 	 	93027	19	478	91398	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	CARSON	037	 	 	 	 	02801471614	20020728	F	3	1	0	U	290	1	20	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0197700	19910430	 	MONTEREY PARK	CA	3	9	4	1	N	 	3410	040C	 	 	93027	19	478	91398	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	Z	 	 	 	 	CARSON	037	 	 	 	 	02107291618	20020814	F	3	0	0	U	290	1	5	14	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0198300	19910430	 	LOS ANGELES	CA	7	9	4	3	N	 	3410	040C	 	 	0	19	478	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	Z	I	 	 	 	 	CA ST UN: LOS ANGELES	037	 	 	 	 	020705	20020515	F	2	1	0	U	13C	1	22	21	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0198300	19910430	 	LOS ANGELES	CA	7	9	4	3	N	 	3410	040C	 	 	0	19	478	0	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	Z	I	Z	I	 	 	 	 	CA ST UN: LOS ANGELES	037	 	 	 	 	021468	20021122	F	4	1	0	U	290	1	22	15	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0199600	19910430	 	MONTEREY PARK	CA	2	9	4	1	Y	 	3410	040C	 	 	123079	19	478	120924	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	LANCASTER	037	 	 	 	 	02001861121	20020103	F	1	3	4	B	13A	3	12	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0199600	19910430	 	MONTEREY PARK	CA	2	9	4	1	Y	 	3410	040C	 	 	123079	19	478	120924	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	LANCASTER	037	 	 	 	 	02016221121	20020120	F	1	0	0	U	290	1	4	12	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IR	4	CA0199600	19910430	 	MONTEREY PARK	CA	2	9	4	1	Y	 	3410	040C	 	 	123079	19	478	120924	0	 	 	0	0	 	 	0	0	 	 	0	0	 	 	0	2002	I	I	I	I	 	 	 	 	LANCASTER	037	 	 	 	 	02018761137	20020201	F	1	1	2	B	13B	1	13	11	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	 	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
